competitor,product,brand,type,in_stock_flavours,flavours_in_stock,other_variants_in_stock,price_from,listings,example_listing,competitor_url,more_urls,closest_vos_product,closest_vos_score
vampirevape.co.uk,Double Drip 100Ml Shortfill E-Liquid,double drip,shortfill,5,blueberry sour raspberry; pineapple ice; strawberry kiwi; strawberry raspberry cherry ice; watermelon,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",14.99,5,Double Drip Blueberry Sour Raspberry 100ml Shortfill E-liquid,https://www.vampirevape.co.uk/double-drip-blueberry-sour-raspberry-100ml-shortfill-e-liquid,https://www.vampirevape.co.uk/double-drip-pineapple-ice-100ml-shortfill-e-liquid https://www.vampirevape.co.uk/double-drip-strawberry-kiwi-100ml-shortfill-e-liquid https://www.vampirevape.co.uk/double-drip-strawberry-raspberry-cherry-ice-100ml-shortfill-e-liquid,,
vampirevape.co.uk,Pocket Fuel 50Ml Shortfill E-Liquid,pocket fuel,shortfill,5,black ice; blue raspberry; lemon papaya; menthol mist; raspberry apple,,9.99,5,Pocket Fuel Black Ice 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/pocket-fuel-black-ice-50ml-shortfill-e-liquid,https://www.vampirevape.co.uk/pocket-fuel-blue-raspberry-50ml-shortfill-e-liquid https://www.vampirevape.co.uk/pocket-fuel-lemon-papaya-50ml-shortfill-e-liquid https://www.vampirevape.co.uk/pocket-fuel-menthol-mist-50ml-shortfill-e-liquid,,
vampirevape.co.uk,Pocket Fuel Ultra 50Ml Shortfill E-Liquid,pocket fuel,shortfill,2,berry; berry ice,,9.99,2,Pocket Fuel Ultra Berry 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/pocket-fuel-ultra-berry-50ml-shortfill-e-liquid,https://www.vampirevape.co.uk/pocket-fuel-ultra-berry-ice-50ml-shortfill-e-liquid,,
vampirevape.co.uk,Bar Salts 100Ml Shortfill E-Liquid,vampire vape,shortfill,10,blue raspberry lemonade; blue sour raspberry; cola; grape; kiwi passion fruit guava; lemon lime; pineapple ice; pink lemonade; strawberry ice; watermelon,"strength: 0mg, 10mg, 12mg, 18mg, 20mg, 3mg, 5mg, 6mg",15.99,10,Bar Salts Blue Razz Lemonade 100ml Shortfill E-liquid,https://www.vampirevape.co.uk/bar-salts-blue-razz-lemonade-100ml-shortfill-e-liquid,https://www.vampirevape.co.uk/bar-salts-blue-sour-raspberry-100ml-shortfill-e-liquid https://www.vampirevape.co.uk/bar-salts-cola-100ml-shortfill-e-liquid https://www.vampirevape.co.uk/bar-salts-grape-100ml-shortfill-e-liquid,,
vampirevape.co.uk,Vampire Vape 50Ml Shortfill E-Liquid,vampire vape,shortfill,10,blue cocktail; cool blue slush; cool green slush; cool red slush; cool yellow slush; grapefruit sunrise; highland soda; purple fusion; rhubarb ginger; watermelon mojito,"strength: 0mg, 10mg, 12mg, 18mg, 20mg, 3mg, 6mg",11.99,10,Vampire Vape Cool Green Slush 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/vampire-vape-cool-green-slush-50ml-shortfill-e-liquid,https://www.vampirevape.co.uk/vampire-vape-cool-red-slush-50ml-shortfill-e-liquid https://www.vampirevape.co.uk/vampire-vape-cool-blue-slush-50ml-shortfill-e-liquid https://www.vampirevape.co.uk/vampire-vape-cool-yellow-slush-50ml-shortfill-e-liquid,,
vampirevape.co.uk,Vampire Vape 70 30 50Ml Shortfill E-Liquid,vampire vape,shortfill,19,all day grape; blood sukka; caramel latte; cherry tobacco; cool watermelon; heisenberg; kiwi cooler; mango paradise; passion fruit splash; pineapple dream; pinkman; pistachio milkshake; raspberry ripple ice cream; rum tobacco; simply blackcurrant; smooth tobacco; sweet lemon pie; tropical mango; white chocolate hazelnut tobacco,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",11.99,32,Vampire Vape 70/30 Heisenberg 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-heisenberg-50ml-shortfill-e-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-pinkman-50ml-shortfill-e-liquid https://www.vampirevape.co.uk/vampire-vape-70-30-all-day-grape-50ml-shortfill-e-liquid https://www.vampirevape.co.uk/vampire-vape-70-30-smooth-tobacco-50ml-shortfill-e-liquid,,
vampirevape.co.uk,Vampire Vape 70 30 Caramelised 50Ml Shortfill E-Liquid,vampire vape,shortfill,1,banana pancake,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",11.99,2,Vampire Vape 70/30 Caramelised Banana Pancake 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-caramelised-banana-pancake-50ml-shortfill-e-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-caramelised-banana-pancake-100ml-shortfill-e-liquid,,
vampirevape.co.uk,Vampire Vape 70 30 Catapult 50Ml Shortfill E-Liquid,vampire vape,shortfill,0,,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",11.99,2,Vampire Vape 70/30 Catapult 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-catapult-50ml-shortfill-e-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-catapult-100ml-shortfill-e-liquid,,
vampirevape.co.uk,Vampire Vape 70 30 Purple Craze 50Ml Shortfill E-Liquid,vampire vape,shortfill,0,,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",11.99,2,Vampire Vape 70/30 Purple Craze 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-purple-craze-50ml-shortfill-e-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-purple-craze-100ml-shortfill-e-liquid,,
vampirevape.co.uk,Vampire Vape 70 30 Purple Craze Ice 50Ml Shortfill E-Liquid,vampire vape,shortfill,0,,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",11.99,2,Vampire Vape 70/30 Purple Craze Ice 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-purple-craze-ice-50ml-shortfill-e-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-purple-craze-ice-100ml-shortfill-e-liquid,,
vampirevape.co.uk,Vampire Vape 70 30 Vanilla Cappuccino 100Ml Shortfill E-Liquid,vampire vape,shortfill,1,tobacco,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",11.99,2,Vampire Vape 70/30 Vanilla Cappuccino Tobacco 100ml Shortfill E-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-vanilla-cappuccino-tobacco-100ml-shortfill-e-liquid,https://www.vampirevape.co.uk/vampire-vape-70-30-vanilla-cappuccino-tobacco-50ml-shortfill-e-liquid,,
vampirevape.co.uk,Vampire Vape Koncept 70 30 50Ml,vampire vape,shortfill,1,mango paradise,,11.99,1,Vampire Vape Koncept 70/30 - Mango Paradise - 50ml,https://www.vampirevape.co.uk/vampire-vape-koncept-70-30-mango-paradise-50ml,,vampire vape koncept xix shortfill 50ml e-liquid,0.15
vampirevape.co.uk,base mix 50vg/50pg 100ml,vampire vape,shortfill,0,,,3.5,1,Base Mix 50VG/50PG 100ml,https://www.vampirevape.co.uk/base-mix-50vg-50pg-100ml,,,
vampirevape.co.uk,base mix 70vg/30pg 100ml,vampire vape,shortfill,0,,,3.5,1,Base Mix 70VG/30PG 100ml,https://www.vampirevape.co.uk/base-mix-70vg-30pg-100ml,,,
vampirevape.co.uk,vampire vape sourade 50ml shortfill e-liquid,vampire vape,shortfill,0,,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",11.99,1,Vampire Vape Sourade 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/vampire-vape-sourade-50ml-shortfill-e-liquid,,,
vampirevape.co.uk,vampire vape strawbizzle 50ml shortfill e-liquid,vampire vape,shortfill,0,,"strength: 0mg, 12mg, 18mg, 3mg, 6mg",11.99,1,Vampire Vape Strawbizzle 50ml Shortfill E-liquid,https://www.vampirevape.co.uk/vampire-vape-strawbizzle-50ml-shortfill-e-liquid,,,
vampirevape.co.uk,Smoant Rda,?,tank,0,,colour: stainless steel,6.99,1,Smoant RDA - Stainless Steel,https://www.vampirevape.co.uk/smoant-rda-stainless-steel,,,
vampirevape.co.uk,smoant rda - purple,?,tank,0,,,6.99,1,Smoant RDA - Purple,https://www.vampirevape.co.uk/smoant-rda-purple,,,
vampirevape.co.uk,e-bossvape blizz rda,e boss vape,tank,0,,,19.99,1,E-BossVape Blizz RDA,https://www.vampirevape.co.uk/e-bossvape-blizz-rda,,,
vampirevape.co.uk,Famovape Yup Rda,famovape,tank,0,,colour: stainless steel,9.99,1,Famovape Yup RDA - Stainless Steel,https://www.vampirevape.co.uk/famovape-yup-rda-stainless-steel,,,
vampirevape.co.uk,famovape yup rda - black,famovape,tank,0,,,9.99,1,Famovape Yup RDA - Black,https://www.vampirevape.co.uk/famovape-yup-rda-black,,,
vampirevape.co.uk,famovape yup rda - blue,famovape,tank,0,,,9.99,1,Famovape Yup RDA - Blue,https://www.vampirevape.co.uk/famovape-yup-rda-blue,,,
vampirevape.co.uk,famovape yup rda - rainbow,famovape,tank,0,,,9.99,1,Famovape Yup RDA - Rainbow,https://www.vampirevape.co.uk/famovape-yup-rda-rainbow,,,
vampirevape.co.uk,freemax fireluke 4 tank - silver,freemax,tank,0,,,21.99,1,FreeMax Fireluke 4 Tank - Silver,https://www.vampirevape.co.uk/freemax-fireluke-4-tank-silver,,freemax fireluke 2 tank,0.15
vampirevape.co.uk,freemax fireluke 4 vape tank,freemax,tank,0,,,18.99,1,FreeMax Fireluke 4 Vape Tank,https://www.vampirevape.co.uk/freemax-fireluke-4-vape-tank,,freemax fireluke 2 tank,0.2
vampirevape.co.uk,Geekvape Talo X Rda,geekvape,tank,0,,colour: gunmetal,9.99,1,Geek Vape TALO X RDA - Gunmetal,https://www.vampirevape.co.uk/geek-vape-talo-x-rda-gunmetal,,,
vampirevape.co.uk,geek vape boost atomiser - rba,geekvape,tank,0,,,8.49,1,Geek Vape Boost Atomiser - RBA,https://www.vampirevape.co.uk/geek-vape-boost-atomiser-rba,,,
vampirevape.co.uk,geek vape subohm 5 vape tank,geekvape,tank,0,,,21.99,1,Geek Vape Subohm 5 Vape Tank,https://www.vampirevape.co.uk/geek-vape-subohm-5-vape-tank,,,
vampirevape.co.uk,geek vape talo x rda - blue,geekvape,tank,0,,,9.99,1,Geek Vape TALO X RDA - Blue,https://www.vampirevape.co.uk/geek-vape-talo-x-rda-blue,,,
vampirevape.co.uk,geek vape talo x rda - gold,geekvape,tank,0,,,9.99,1,Geek Vape TALO X RDA - Gold,https://www.vampirevape.co.uk/geek-vape-talo-x-rda-gold,,,
vampirevape.co.uk,geek vape talo x rda - rainbow,geekvape,tank,0,,,9.99,1,Geek Vape TALO X RDA - Rainbow,https://www.vampirevape.co.uk/geek-vape-talo-x-rda-rainbow,,,
vampirevape.co.uk,geek vape z fli vape tank,geekvape,tank,0,,,17.99,1,Geek Vape Z Fli Vape Tank,https://www.vampirevape.co.uk/geek-vape-z-fli-vape-tank,,,
vampirevape.co.uk,geek vape z subohm se vape tank,geekvape,tank,0,,,20.99,1,Geek Vape Z Subohm SE Vape Tank,https://www.vampirevape.co.uk/geek-vape-z-subohm-se-vape-tank,,,
vampirevape.co.uk,Horizontech Aquila Tank,horizon tech,tank,0,,colour: stainless steel,13.2,1,HorizonTech Aquila Tank-Stainless Steel,https://www.vampirevape.co.uk/horizontech-aquila-tank-stainless-steel,,horizontech aquila sub ohm tank all colours available,0.5
vampirevape.co.uk,horizontech aquila tank-blue,horizon tech,tank,0,,,13.2,1,HorizonTech Aquila Tank-Blue,https://www.vampirevape.co.uk/horizontech-aquila-tank-blue,,horizontech aquila sub ohm tank all colours available,0.29
vampirevape.co.uk,horizontech falcon king tank 2ml - black,horizon tech,tank,0,,,23.49,1,HorizonTech Falcon King Tank 2ml - Black,https://www.vampirevape.co.uk/horizontech-falcon-king-tank-2ml-black,,horizontech falcon 2 replacement tank,0.15
vampirevape.co.uk,horizontech falcon mini vape tank,horizon tech,tank,0,,,19.99,1,HorizonTech Falcon Mini Vape Tank,https://www.vampirevape.co.uk/horizontech-falcon-mini-vape-tank,,horizontech falcon 2 replacement tank,0.2
vampirevape.co.uk,horizontech falcon mini vape tank artisan edition,horizon tech,tank,0,,,20.99,1,HorizonTech Falcon Mini Vape Tank Artisan Edition,https://www.vampirevape.co.uk/horizontech-falcon-mini-vape-tank-artisan-edition,,horizontech falcon 2 replacement tank,0.15
vampirevape.co.uk,Ijoy - Rdta 5-S,ijoy,tank,0,,,26.99,1,IJOY - RDTA 5-S,https://www.vampirevape.co.uk/ijoy-rdta-5-s,,,
vampirevape.co.uk,Ijoy Katana Tank B,ijoy,tank,0,,colour: aurora blue,9.99,1,iJoy Katana Tank - B-Aurora Blue,https://www.vampirevape.co.uk/ijoy-katana-tank-b-aurora-blue,,,
vampirevape.co.uk,ijoy katana tank - rc-splendor,ijoy,tank,0,,,9.99,1,iJoy Katana Tank - RC-Splendor,https://www.vampirevape.co.uk/ijoy-katana-tank-rc-splendor,,,
vampirevape.co.uk,innokin axiom m21 tank - silver,innokin,tank,0,,,9.49,1,Innokin Axiom M21 Tank - Silver,https://www.vampirevape.co.uk/innokin-axiom-m21-tank-silver,,,
vampirevape.co.uk,innokin iclear 30s replacement atomiser (pack of 5) - 2.1 ohm,innokin,tank,0,,,11.99,1,Innokin iClear 30S Replacement Atomiser (Pack of 5) - 2.1 ohm,https://www.vampirevape.co.uk/innokin-iclear-30s-replacement-atomiser-pack-of-5-2-1-ohm,,,
vampirevape.co.uk,innokin t18 2 vape tank,innokin,tank,0,,,8.99,1,Innokin T18 2 Vape Tank,https://www.vampirevape.co.uk/innokin-t18-2-vape-tank,,innokin endura t18e replacement tank,0.2
vampirevape.co.uk,innokin zenith m vape tank,innokin,tank,0,,,15.99,1,Innokin Zenith M Vape Tank,https://www.vampirevape.co.uk/innokin-zenith-m-vape-tank,,innokin zenith ii replacement tank,0.3
vampirevape.co.uk,lost vape centaurus sub ohm vape tank,lost vape,tank,0,,,18.99,1,Lost Vape Centaurus Sub Ohm Vape Tank,https://www.vampirevape.co.uk/lost-vape-centaurus-sub-ohm-vape-tank,,,
vampirevape.co.uk,lost vape ub lite vape tank,lost vape,tank,0,,,10.99,1,Lost Vape UB Lite Vape Tank,https://www.vampirevape.co.uk/lost-vape-ub-lite-vape-tank,,,
vampirevape.co.uk,ofrf nexmesh sub ohm tank - black,ofrf,tank,0,,,12.99,1,OFRF NexMesh Sub Ohm Tank - Black,https://www.vampirevape.co.uk/ofrf-nexmesh-sub-ohm-tank-black,,,
vampirevape.co.uk,ofrf nexmesh sub ohm tank - blue,ofrf,tank,0,,,12.99,1,OFRF NexMesh Sub Ohm Tank - Blue,https://www.vampirevape.co.uk/ofrf-nexmesh-sub-ohm-tank-blue,,,
vampirevape.co.uk,ofrf nexmesh sub ohm tank - gold,ofrf,tank,0,,,12.99,1,OFRF NexMesh Sub Ohm Tank - Gold,https://www.vampirevape.co.uk/ofrf-nexmesh-sub-ohm-tank-gold,,,
vampirevape.co.uk,ofrf nexmesh sub ohm tank - rainbow,ofrf,tank,0,,,12.99,1,OFRF NexMesh Sub Ohm Tank - Rainbow,https://www.vampirevape.co.uk/ofrf-nexmesh-sub-ohm-tank-rainbow,,,
vampirevape.co.uk,ofrf nexmesh sub ohm tank - red,ofrf,tank,0,,,13.99,1,OFRF NexMesh Sub Ohm Tank - Red,https://www.vampirevape.co.uk/ofrf-nexmesh-sub-ohm-tank-red,,,
vampirevape.co.uk,ofrf nexmesh sub ohm tank - white,ofrf,tank,0,,,13.99,1,OFRF NexMesh Sub Ohm Tank - White,https://www.vampirevape.co.uk/ofrf-nexmesh-sub-ohm-tank-white,,,
vampirevape.co.uk,Smok Stick N18 Tank,smok,tank,0,,"colour: matte black, matte blue, matte gold, matte green, matte red, stainless steel",4.49,6,Smok Stick N18 Tank - Matte Red,https://www.vampirevape.co.uk/smok-stick-n18-tank-matte-red,https://www.vampirevape.co.uk/smok-stick-n18-tank-matte-blue https://www.vampirevape.co.uk/smok-stick-n18-tank-matte-green https://www.vampirevape.co.uk/smok-stick-n18-tank-matte-black,smok tfv18 mini sub-ohm tank,0.4
vampirevape.co.uk,Smok Stick N18 Tank 7,smok,tank,0,,colour: colour,4.49,1,Smok Stick N18 Tank - 7 Colour,https://www.vampirevape.co.uk/smok-stick-n18-tank-7-colour,,smok tfv18 mini sub-ohm tank,0.09
vampirevape.co.uk,Smok Stick R22 Tank,smok,tank,0,,"colour: matte black, matte blue, matte gold, matte green, matte red, stainless steel",3.49,6,Smok Stick R22 Tank-Matte Blue,https://www.vampirevape.co.uk/smok-stick-r22-tank-matte-blue,https://www.vampirevape.co.uk/smok-stick-r22-tank-matte-gold https://www.vampirevape.co.uk/smok-stick-r22-tank-matte-black https://www.vampirevape.co.uk/smok-stick-r22-tank-stainless-steel,,
vampirevape.co.uk,Smok Stick R22 Tank 7,smok,tank,0,,colour: colour,3.49,1,Smok Stick R22 Tank - 7 Colour,https://www.vampirevape.co.uk/smok-stick-r22-tank-7-colour,,,
vampirevape.co.uk,smok t-air subtank - gold,smok,tank,0,,,12.99,1,Smok T-Air Subtank - Gold,https://www.vampirevape.co.uk/smok-t-air-subtank-gold,,,
vampirevape.co.uk,smok tf-d subtank,smok,tank,0,,,15.99,1,Smok TF-D Subtank,https://www.vampirevape.co.uk/smok-tf-d-subtank,,tf-rpm vape tank by smok,0.2
vampirevape.co.uk,tecc specter vape tank,tecc,tank,0,,,14.49,1,TECC Specter Vape Tank,https://www.vampirevape.co.uk/tecc-specter-vape-tank,,,
vampirevape.co.uk,uwell whirl s vape tank,uwell,tank,0,,,3.49,1,Uwell Whirl S Vape Tank,https://www.vampirevape.co.uk/uwell-whirl-s-vape-tank,,uwell whirl 2 sub-ohm tank,0.15
vampirevape.co.uk,Vandyvape Phobia Rda,vandy vape,tank,0,,colour: stainless steel,14.99,1,VandyVape Phobia RDA - Stainless Steel,https://www.vampirevape.co.uk/vandyvape-phobia-rda-stainless-steel,,,
vampirevape.co.uk,vandyvape kylin mini rta,vandy vape,tank,0,,,25.99,1,VandyVape Kylin Mini RTA,https://www.vampirevape.co.uk/vandyvape-kylin-mini-rta,,,
vampirevape.co.uk,vandyvape phobia rda - gold,vandy vape,tank,0,,,14.99,1,VandyVape Phobia RDA - Gold,https://www.vampirevape.co.uk/vandyvape-phobia-rda-gold,,,
vampirevape.co.uk,vandyvape phobia rda - rainbow,vandy vape,tank,0,,,14.99,1,VandyVape Phobia RDA - Rainbow,https://www.vampirevape.co.uk/vandyvape-phobia-rda-rainbow,,,
vampirevape.co.uk,vaporesso itank 2 protector - green,vaporesso,tank,0,,,0.99,1,Vaporesso iTank 2 Protector - Green,https://www.vampirevape.co.uk/vaporesso-itank-2-protector-green,,vaporesso itank sub ohm tank,0.1
vampirevape.co.uk,vaporesso itank 2 protector - yellow,vaporesso,tank,0,,,0.99,1,Vaporesso iTank 2 Protector - Yellow,https://www.vampirevape.co.uk/vaporesso-itank-2-protector-yellow,,vaporesso itank sub ohm tank,0.1
vampirevape.co.uk,vaporesso itank t,vaporesso,tank,0,,,19.99,1,Vaporesso iTank T,https://www.vampirevape.co.uk/vaporesso-itank-t,,vaporesso itank sub ohm tank,0.2
vampirevape.co.uk,vaporesso itank t dual mesh,vaporesso,tank,0,,,18.99,1,Vaporesso iTank T Dual Mesh,https://www.vampirevape.co.uk/vaporesso-itank-t-dual-mesh,,vaporesso itank sub ohm tank,0.15
vampirevape.co.uk,vaporesso xtank t vape tank,vaporesso,tank,0,,,12.99,1,Vaporesso XTank T Vape Tank,https://www.vampirevape.co.uk/vaporesso-xtank-t-vape-tank,,,
vampirevape.co.uk,vgod pro drip rda,vgod,tank,0,,,44.99,1,VGOD Pro Drip RDA ,https://www.vampirevape.co.uk/vgod-pro-drip-rda,,,
vampirevape.co.uk,Voopoo Pnp X Pod Tank Mtl,voopoo,tank,0,,colour: gray,5.49,1,VooPoo PnP X Pod Tank (MTL) - Gray,https://www.vampirevape.co.uk/voopoo-pnp-x-pod-tank-mtl-gray,,,
vampirevape.co.uk,voopoo pnp x pod tank (mtl) - silver,voopoo,tank,0,,,5.49,1,VooPoo PnP X Pod Tank (MTL) - Silver,https://www.vampirevape.co.uk/voopoo-pnp-x-pod-tank-mtl-silver,,,
vampirevape.co.uk,voopoo pnp x pod vape tank (dtl),voopoo,tank,0,,,7.99,1,VooPoo PnP X Pod Vape Tank (DTL),https://www.vampirevape.co.uk/voopoo-pnp-x-pod-vape-tank-dtl,,,
vampirevape.co.uk,voopoo pnp-x pod tank - blue,voopoo,tank,0,,,5.49,1,VooPoo PnP-X Pod Tank - Blue,https://www.vampirevape.co.uk/voopoo-pnp-x-pod-tank-blue,,,
vampirevape.co.uk,voopoo uforce-x nano vape tank,voopoo,tank,0,,,13.99,1,VooPoo Uforce-X Nano Vape Tank,https://www.vampirevape.co.uk/voopoo-uforce-x-nano-vape-tank,,,
vampirevape.co.uk,voopoo uforce-x vape tank,voopoo,tank,0,,,16.99,1,VooPoo Uforce-X Vape Tank,https://www.vampirevape.co.uk/voopoo-uforce-x-vape-tank,,,
vampirevape.co.uk,vpdam gokon bf rda,vpdam,tank,0,,,18.99,1,Vpdam GoKon BF RDA,https://www.vampirevape.co.uk/vpdam-gokon-bf-rda,,,
vampirevape.co.uk,wismec reux mini vape tank,wismec,tank,0,,,13.99,1,Wismec Reux Mini Vape Tank,https://www.vampirevape.co.uk/wismec-reux-mini-vape-tank,,,
