competitor,product,brand,type,status,vos_product_url,review_note,in_stock_flavours,flavours_in_stock,other_variants_in_stock,price_from,listings,example_listing,competitor_url,more_urls,closest_vos_product,closest_vos_score
ninja-vapes.co.uk,yeti summit series 100ml e-liquid shortfills,yeti,shortfill,not on VOS (reviewed),,"VOS only has a Yeti 'Summit Series Ice' 10ml nic salt, not the Summit Series 100ml shortfill e-liquid range - different form/sub-line.",3,apple; pineapple ice cream; pink grapefruit,,8.99,1,Yeti Summit series 100ml E-Liquid Shortfills,https://www.ninja-vapes.co.uk/product/yeti-summit-series-100ml-shortfill-e-liquids,,,
ninja-vapes.co.uk,innokin t18ii prism tank,innokin,tank,not on VOS (reviewed),,VOS sells T18II as a full vape kit (innokin-vape-pen-kit-t18-ll / endura-t18ii-mini-vape-kit) but not as a standalone replacement tank like this listing.,0,,"colour: black, rainbow, silver",11.99,1,Innokin T18II Prism Tank,https://www.ninja-vapes.co.uk/product/innokin-t18ii-prism-tank,,innokin endura t18e replacement tank,0.4
ninja-vapes.co.uk,freemax fireluke mesh tank replacement bulb glass 4ml,freemax,accessory,"unsure - possible VOS match, check",,Unclear which Freemax tank generation 'Fireluke Mesh Tank' refers to (Fireluke 2 vs Mesh Pro); VOS has glass for one but not the other.,0,,,3.49,1,Freemax Fireluke Mesh Tank Replacement Bulb Glass 4ml,https://www.ninja-vapes.co.uk/product/freemax-fireluke-mesh-tank-replacement-bulb-glass-4ml,,Freemax Fireluke 2 Bubble,0.12
ninja-vapes.co.uk,freemax fireluke 22 replacement coils,freemax,coil,"unsure - possible VOS match, check",,Unclear if 'Fireluke 22' is the same tank as VOS's Fireluke 2/Fireluke 3 or a distinct model - no exact match to compare.,0,,"resistance: dtl 0.5ohm, mtl 1.0ohm, mtl 1.5ohm",8.99,1,Freemax Fireluke 22 Replacement Coils,https://www.ninja-vapes.co.uk/product/freemax-fireluke-22-replacement-coils,,freemax fireluke solo replacement coils pack of 5,0.2
ninja-vapes.co.uk,innokin scion 2 plexus coils,innokin,coil,"unsure - possible VOS match, check",,"VOS has Innokin Scion Plexus coils (no version number) and a Scion II tank, but no coil explicitly named for Scion 2; can't confirm they're the same coil.",0,,"resistance: 0.15ohm, 0.36ohm quad",7.99,1,Innokin Scion 2 Plexus Coils,https://www.ninja-vapes.co.uk/product/innokin-scion-2-plexus-coils,,innokin scion plexus coils 3 pack,0.4
ninja-vapes.co.uk,smok v8 baby m2 eu coils,smok,coil,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/smok-v8-coils-pack-of-5,VOS's 'SMOK V8 Baby replacement coils compatibility' listing (11 variants) may include the M2 EU head but this can't be confirmed from the title alone.,0,,resistance: 0.25ohm,7.99,1,Smok V8 Baby M2 EU Coils,https://www.ninja-vapes.co.uk/product/smok-v8-baby-m2-eu-coils,,smok tfv8 baby-q2 replacement coils pack of 5,0.36
ninja-vapes.co.uk,"voopoo uforce coils for too, mojo, drag 2 & drag 2 mini kits",voopoo,coil,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/voopoo-n1-coils-pack-of-5,"VOS only carries the Uforce N1 coil, not the full range (D4/N1/N2/N3/U2/U4/U6/U8) the competitor groups together, so coverage is only partial.",0,,"resistance: d4 0.4ohm, n1 0.13ohm, n2 0.3ohm, n3 0.2ohm, u2 0.4ohm, u4 0.23ohm, u6 0.15ohm, u8 0.15ohm",11.99,1,"VooPoo UFORCE Coils For Too, MOJO, Drag 2 & Drag 2 Mini Kits",https://www.ninja-vapes.co.uk/product/voopoo-uforce-coils-for-too-mojo-drag-2-and-drag-2-mini-kits,,voopoo uforce n1 mesh coil,0.09
ninja-vapes.co.uk,geekvape e100 kit,geekvape,kit,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/geekvape-e100i-vape-kit,VOS lists Geekvape E100i (out of stock); unclear if E100i is the same generation as the competitor's plain E100 or a different version.,0,,"colour: beige, black, blue, rainbow, red, volcanic grey",39.95,1,Geekvape E100 Kit,https://www.ninja-vapes.co.uk/product/geekvape-e100-vape-kit,,geekvape aegis m100 kit,0.3
ninja-vapes.co.uk,vaporesso gen nano 80w kit,vaporesso,kit,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/vaporesso-gen-nano-mod,VOS lists a Gen Nano 80W 'mod' rather than a 'kit' - unclear if it's the same bundled product or mod-only.,0,,"colour: green, red, silver",39.99,1,Vaporesso Gen Nano 80W Kit | £39.99 Only,https://www.ninja-vapes.co.uk/product/vaporesso-gen-nano-80w-kit,,vaporesso gen fit kit,0.35
ninja-vapes.co.uk,voopoo vmate infinity edition pod kit,voopoo,kit,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/vmate-pod-vape-kit-by-voopoo,VOS has a generic 'Vmate pod vape kit' but it's unclear if that's the 'Infinity Edition' or the base/other Vmate version.,0,,"colour: blue, golden, green, grey, purple",14.99,1,VooPoo VMATE Infinity Edition Pod Kit | £14.99 Only,https://www.ninja-vapes.co.uk/product/voopoo-vmate-infinity-edition-pod-kit,,voopoo vmate max 30w pod vape kit,0.35
ninja-vapes.co.uk,hangsen cream range 10ml nic salts,hangsen,nicsalt,"unsure - possible VOS match, check",,VOS only shows a generic 'pack of 10 hangsen 10ml e-liquid' plus Bar Fuel; can't confirm it covers the Cream Range (aniseed/caramel/coffee/vanilla) flavours specifically.,4,aniseed; caramel; coffee; vanilla,"strength: 12mg, 18mg, 3mg, 6mg",2.99,1,Hangsen Cream Range 10ml Nic Salts,https://www.ninja-vapes.co.uk/product/hangsen-cream-range-nic-salts,,,
ninja-vapes.co.uk,hangsen drink range 10ml nic salts,hangsen,nicsalt,"unsure - possible VOS match, check",,VOS only shows a generic 'pack of 10 hangsen 10ml e-liquid' plus Bar Fuel; can't confirm it covers the Drink Range (red cola/red energy) flavours specifically.,2,red cola; red energy,"strength: 12mg, 18mg, 3mg, 6mg",2.99,1,Hangsen Drink Range 10ml Nic Salts,https://www.ninja-vapes.co.uk/product/hangsen-drink-range-nic-salt,,,
ninja-vapes.co.uk,hangsen fruit range 10ml nic salts,hangsen,nicsalt,"unsure - possible VOS match, check",,VOS only shows a generic 'pack of 10 hangsen 10ml e-liquid' plus Bar Fuel; can't confirm it covers the Fruit Range flavours specifically.,32,apple; banana; berry blast; black cherry; blackcurrant; blackcurrant ice; blue raspberry; blue raspberry lemonade; blue sky; blueberry; blueberry ice; blueberry sour raspberry; bubblegum ice; cherry; cherry candy; cinnamon; coconut; cotton candy ice; fruit mix; grape; juicy peach; lemon lime; lemonade summer fruits; mango; pineapple; pink lemonade; raspberry; red sky; sour apple; strawberry; watermelon; watermelon ice,"strength: 12mg, 18mg, 3mg, 6mg",2.99,1,Hangsen Fruit Range 10ml Nic Salts,https://www.ninja-vapes.co.uk/product/hangsen-fruit-range,,,
ninja-vapes.co.uk,hangsen minty range 10ml nic salts,hangsen,nicsalt,"unsure - possible VOS match, check",,VOS only shows a generic 'pack of 10 hangsen 10ml e-liquid' plus Bar Fuel; can't confirm it covers the Minty Range flavours specifically.,16,black menthol; bubblegum; double menthol; grape menthol; green mint; hs menthol; ice menthol; ice mint; menthol; menthol strawberry; mint; mint strawberry; peppermint; spearmint; strong mint; triple menthol,"strength: 12mg, 18mg, 3mg, 6mg",2.99,1,Hangsen Minty Range 10ml Nic Salts,https://www.ninja-vapes.co.uk/product/hangsen-mint-range-nic-salts,,,
ninja-vapes.co.uk,hangsen tobacco range 10ml nic salts,hangsen,nicsalt,"unsure - possible VOS match, check",,VOS only shows a generic 'pack of 10 hangsen 10ml e-liquid' plus Bar Fuel; can't confirm it covers the Tobacco Range flavours specifically.,13,cigar; gold silver; golden tree; golden vga; rainbow; ry4; ry6; smooth; st tobacco; tobacco; tobacco mint; usa mix; virgina,"strength: 12mg, 18mg, 3mg, 6mg",2.99,1,Hangsen Tobacco Range 10ml Nic Salts,https://www.ninja-vapes.co.uk/product/hangsen-tobacco-range-nic-salts,,,
ninja-vapes.co.uk,Nic Salt E-Liquid By Vaporesso Deliciu V2,vaporesso deliciu v2,nicsalt,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/vaporesso-deliciu-10ml-nic-salt,"VOS sells plain 'Vaporesso Deliciu' nic salt, but competitor line is labelled 'Deliciu V2' with different flavours; unclear if it's the same generation.",17,apple peach; blackberry lime; blueberry pomegranate; blueberry sour raspberry; grape; kiwi passion fruit guava; lemon lime; menthol; pineapple ice; pineapple peach mango; pink lemonade; raspberry key lime; strawberry ice; strawberry kiwi; strawberry raspberry cherry ice; watermelon ice; wild apple hawthorn,"strength: 10mg, 20mg",3.95,17,Blackberry Lime Nic Salt E-Liquid by Vaporesso Deliciu V2,https://www.ninja-vapes.co.uk/product/blackberry-lime-nic-salt-vaporesso-deliciu-v2,https://www.ninja-vapes.co.uk/product/raspberry-key-lime-nic-salt-vaporesso-deliciu-v2 https://www.ninja-vapes.co.uk/product/strawberry-kiwi-nic-salt-vaporesso-deliciu-v2 https://www.ninja-vapes.co.uk/product/wild-apple-and-hawthorn-nic-salt-vaporesso-deliciu-v2,,
ninja-vapes.co.uk,voopoo vmate v2 replacement pods,voopoo,pods,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/voopoo-vthru-pods-pack-of-2,"VOS lists generic 'Vthru and Vmate replacement pods' but doesn't specify Vmate V2, so compatibility with the V2 device is unclear.",0,,"resistance: 0.7ohm, 1.2ohm",4.95,1,Voopoo VMATE V2 Replacement Pods,https://www.ninja-vapes.co.uk/product/voopoo-vmate-v2-replacement-pods,,voopoo vinci v2 refillable pods pack of 3,0.4
ninja-vapes.co.uk,pablo dry nicotine pouches,pablo,pouch,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/buy-pablo-nicotine-pouches,"VOS has a generic Pablo pouches listing plus 50mg/golden/silver editions, but no line explicitly named 'Dry', so it's unclear if the generic listing is this exact sub-line.",3,ice cold; red; x ice cold,strength: 30mg,4.99,1,Pablo Dry Nicotine Pouches,https://www.ninja-vapes.co.uk/product/pablo-dry-nicotine-pouches,,,
ninja-vapes.co.uk,pablo exclusive nicotine pouches,pablo,pouch,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/buy-pablo-nicotine-pouches,"No Pablo 'Exclusive' edition is explicitly named among VOS's Pablo listings, though a generic Pablo pouches product exists.",21,banana ice; blue mint; blue raspberry; cherry cola; dark cherry; frosted ice; frosted mint; grape ice; green mint; kiwi; lemonade; liquorice; mango ice; mocca; orange; passion fruit; pear; strawberry cheesecake; strawberry lychee; strawberry watermelon; tropical punch,strength: 30mg,4.99,1,Pablo Exclusive Nicotine Pouches | Only £4.99 | Any 3 for £9.99,https://www.ninja-vapes.co.uk/product/pablo-nicotine-pouches,,,
ninja-vapes.co.uk,bar juice dr frost arctic edition e-liquid 100ml shortfill,bar juice,shortfill,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/dr-frost-shortfill-100ml-e-liquid,"VOS sells Dr Frost 100ml shortfill generally, but can't confirm the 'Bar Juice x Dr Frost Arctic Edition' sub-line/flavours are the same SKUs.",2,strawberry coconut ice cream; strawmelon ice,,9.99,1,Bar Juice Dr Frost Arctic Edition E-Liquid 100ML Shortfill,https://www.ninja-vapes.co.uk/product/bar-juice-dr-frost-arctic-edition-eliquid-shortfill,,,
ninja-vapes.co.uk,Fried Donut 100Ml Shortfill E-Liquid By Donut King,donut king,shortfill,"unsure - possible VOS match, check",,VOS carries multiple Donut King ranges but can't confirm which one includes the 'Deep Fried Donut' flavour.,1,deep,,6.99,1,Deep Fried Donut 100ML Shortfill E-Liquid by Donut King,https://www.ninja-vapes.co.uk/product/deep-fried-donut-donut-king,,,
ninja-vapes.co.uk,Fantasi E-Liquid 100Ml,fantasi,shortfill,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/fantasi-ice-e-liquids-100ml-shortfill,"VOS sells Fantasi Ice 100ml shortfill, but competitor flavours mix ice and non-ice variants so full overlap isn't certain.",9,apple; apple ice; blackberry ice; cherry; cherry ice; cola ice; grape; grape ice; lemonade,,6.75,9,Fantasi E Liquid Apple 100ml,https://www.ninja-vapes.co.uk/product/fantasi-e-liquidapple-100ml,https://www.ninja-vapes.co.uk/product/fantasi-e-liquid-cherry-100ml https://www.ninja-vapes.co.uk/product/fantasi-e-liquid-lemonade-100ml https://www.ninja-vapes.co.uk/product/fantasi-e-liquid-grape-100ml,,
ninja-vapes.co.uk,podbar juice by kingston juice 100ml shortfill e-liquid,kingston juice,shortfill,"unsure - possible VOS match, check",,Podbar Juice by Kingston is a distinct named range not clearly matched by any listed VOS Kingston product or range.,6,kiwi passion fruit guava; lemon lime; mad blue; minty menthol; strawberry raspberry cherry ice; watermelon ice,,9.99,1,Podbar Juice by Kingston Juice 100ml Shortfill E-Liquid,https://www.ninja-vapes.co.uk/product/podbar-juice-by-kingston-100ml-shortfill,,,
ninja-vapes.co.uk,freemax fireluke mesh sub ohm tank,freemax,tank,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/freemax-fireluke-2-tank,"The carbon/resin colour list matches known Fireluke 2 editions, but the competitor title gives no generation number so it can't be confirmed vs Fireluke 3 or original Fireluke.",0,,"colour: carbon black, carbon blue, carbon green, carbon purple, carbon red, carbon silver, resin black, resin blue, resin green, resin orange, resin purple, stainless black, stainless blue, stainless gold, stainless gunmetal",19.99,1,Freemax Fireluke Mesh Sub Ohm Tank,https://www.ninja-vapes.co.uk/product/freemax-fireluke-mesh-sub-ohm-tank,,freemax fireluke 2 tank,0.15
ninja-vapes.co.uk,vaporesso itank t dual mesh vape tank,vaporesso,tank,"unsure - possible VOS match, check",https://vapeonlinestore.co.uk/products/vaporesso-itank-2,"Competitor's 'iTank T Dual Mesh' likely corresponds to Vaporesso iTank 2 (dual mesh) which VOS lists as out of stock, but the naming doesn't exactly match VOS's plain 'iTank' (in stock) either, so version is uncertain.",0,,"colour: black, golden, grey, rainbow, silver",21.99,1,Vaporesso iTank T Dual Mesh Vape Tank | Only £21.99,https://www.ninja-vapes.co.uk/product/vaporesso-itank-t-dual-mesh-vape-tank,,vaporesso itank sub ohm tank,0.15
